timestamp,sensorName,value
2022-11-08T03:01:55Z,sensor2,51334.01
2022-10-06T00:07:22Z,sensor5,13899.76
2022-10-30T03:47:09Z,sensor1,97322.74
2023-02-22T16:31:19Z,sensor1,13392.1
2022-12-07T13:05:02Z,sensor1,79193.16
2023-09-19T15:09:44Z,sensor3,40069.66
2023-08-23T13:09:57Z,sensor4,86449.09
2023-04-06T00:17:31Z,sensor2,34738.89
2022-12-05T18:05:17Z,sensor2,859.77
2023-05-25T01:04:18Z,sensor1,32909.76
2022-11-26T06:05:33Z,sensor1,20884.77
2023-06-05T19:13:09Z,sensor5,27430.6
2023-06-13T20:42:27Z,sensor1,31208.24
2023-03-13T01:26:01Z,sensor3,68666.99
2022-12-26T15:07:59Z,sensor1,86931
2022-11-06T23:23:57Z,sensor5,68557.26
2023-08-03T01:05:55Z,sensor2,15674.76
2023-05-30T05:27:58Z,sensor2,70369.34
2023-06-20T17:11:00Z,sensor4,16149.96
2023-09-18T18:38:47Z,sensor3,35375.54
2023-06-10T11:29:54Z,sensor1,61634.76
2023-02-07T19:50:53Z,sensor3,23799.17
2023-02-11T08:40:08Z,sensor5,11319.92
2022-11-14T10:30:58Z,sensor5,86530.01
2022-09-28T16:34:54Z,sensor5,27955.24
2023-03-20T16:40:55Z,sensor2,3673.23
2023-05-25T00:56:24Z,sensor2,20998.09
2022-11-14T13:04:24Z,sensor2,96801.06
2023-09-06T00:35:41Z,sensor1,78730
2022-10-25T20:36:35Z,sensor2,49941.27
2023-07-19T20:00:34Z,sensor2,55090.22
2023-03-26T06:27:03Z,sensor1,75142.95
2023-07-26T06:42:23Z,sensor2,33472.49
2022-12-19T07:41:05Z,sensor3,40606.87
2023-03-31T08:39:39Z,sensor2,79041.86
2023-06-10T07:52:52Z,sensor4,68051.4
2023-04-25T10:55:57Z,sensor1,67086.99
2022-11-12T00:45:35Z,sensor3,88995.9
2023-04-17T06:04:35Z,sensor2,22222.34
2023-05-17T19:05:28Z,sensor4,49866.76
2022-12-08T17:05:41Z,sensor3,32213.08
2023-08-13T12:53:49Z,sensor4,20218.85
2023-06-20T23:44:20Z,sensor1,29295.09
2023-08-28T00:23:40Z,sensor1,25463.48
2022-10-09T22:27:53Z,sensor5,29630.04
2023-08-30T21:06:01Z,sensor1,22557.03
2023-02-11T13:57:01Z,sensor5,58004.16
2023-03-22T12:32:18Z,sensor5,88551.52
2023-07-18T06:34:10Z,sensor1,87648.1
2023-09-15T19:24:18Z,sensor1,16796.89
2023-05-01T21:30:46Z,sensor4,50740.91
2023-03-27T06:41:48Z,sensor2,18965.66
2023-05-01T23:22:51Z,sensor4,57144.81
2023-09-06T05:14:02Z,sensor2,75786.29
2023-06-02T04:47:03Z,sensor4,82477.19
2022-12-16T07:40:18Z,sensor1,45094.51
2023-06-19T14:09:57Z,sensor4,35782.69
2022-12-22T16:57:26Z,sensor5,66449.44
2023-01-08T07:35:41Z,sensor3,13602.19
2023-01-01T03:45:58Z,sensor4,78739.71
2023-03-19T03:19:55Z,sensor3,29754.27
2023-02-14T18:27:56Z,sensor1,1414.43
2023-01-08T07:46:57Z,sensor5,30937.31
2022-10-13T12:08:03Z,sensor5,80254.56
2022-10-10T10:12:06Z,sensor1,58306.1
2023-05-31T07:36:59Z,sensor2,90711.38
2023-02-02T01:13:35Z,sensor3,62507.77
2023-03-11T03:56:22Z,sensor4,2235.77
2023-09-08T14:30:42Z,sensor4,82107.24
2023-05-26T11:23:05Z,sensor4,86818.37
2022-12-05T21:03:45Z,sensor4,2452.3
2023-08-31T22:29:06Z,sensor5,95119.74
2022-10-30T04:02:06Z,sensor1,95440.66
2023-07-28T16:01:32Z,sensor4,902.69
2023-04-16T01:22:25Z,sensor3,86159.14
2023-03-04T00:05:53Z,sensor5,81586.55
2023-05-08T09:19:57Z,sensor4,40001.43
2023-08-15T01:18:36Z,sensor4,92468.47
2022-10-10T10:07:18Z,sensor2,14815.75
2023-02-21T09:23:58Z,sensor2,92731
2023-07-30T22:45:27Z,sensor3,84462.77
2022-11-17T15:39:54Z,sensor4,22332.27
2022-12-16T16:47:47Z,sensor3,59541.11
2022-11-26T01:20:50Z,sensor4,1293.17
2022-11-03T15:36:56Z,sensor2,79290.15
2023-02-12T07:27:24Z,sensor5,43717.59
2023-09-05T00:05:49Z,sensor2,6301.43
2022-10-20T23:25:23Z,sensor2,91534.34
2023-09-10T12:24:03Z,sensor3,22345.09
2022-11-28T21:29:23Z,sensor5,65477.96
2023-07-13T19:15:26Z,sensor3,46813.21
2023-08-28T06:22:52Z,sensor4,86956.8
2023-07-01T05:33:35Z,sensor4,20710.86
2023-05-26T22:08:13Z,sensor2,95988.15
2023-05-08T06:46:56Z,sensor1,67459.49
2023-05-25T16:54:31Z,sensor1,83053.54
2022-11-22T23:00:54Z,sensor4,35517.05
2023-05-03T17:12:52Z,sensor3,42946.3
2023-06-12T16:35:56Z,sensor2,60979.03
2023-02-16T23:12:25Z,sensor1,80293.67
2022-11-24T17:05:18Z,sensor3,56814.08
2022-10-20T00:36:11Z,sensor3,6144.62
2023-08-05T03:48:19Z,sensor1,30059.83
2023-08-11T19:47:13Z,sensor1,77960.72
2022-11-15T00:15:46Z,sensor4,52552.61
2022-11-25T09:39:01Z,sensor5,52909
2023-05-16T08:05:21Z,sensor4,59312.19
2022-10-12T05:19:09Z,sensor2,37265.56
2023-02-05T13:18:29Z,sensor3,27545.7
2023-04-15T10:47:33Z,sensor2,36026.1
2022-09-28T09:22:44Z,sensor4,30452.49
2023-03-07T22:43:30Z,sensor4,27702.25
2023-01-13T13:46:39Z,sensor1,23742.37
2023-02-28T05:58:47Z,sensor3,94492.22
2023-07-30T03:27:45Z,sensor1,59160.73
2023-06-11T22:14:23Z,sensor5,52588.06
2023-06-24T08:28:08Z,sensor2,91634.39
2023-01-28T17:17:54Z,sensor1,55306.65
2022-12-09T10:37:06Z,sensor5,62815.62
2023-03-17T21:16:46Z,sensor2,38989.56
2023-02-09T16:16:04Z,sensor2,60196.13
2022-09-25T15:23:26Z,sensor2,59603.78
2022-10-11T18:51:09Z,sensor5,25165.49
2022-10-27T04:21:31Z,sensor2,59039.26
2023-08-29T19:25:25Z,sensor1,10377.71
2023-08-02T11:56:42Z,sensor4,73594.41
2023-03-31T03:01:40Z,sensor1,70395.62
2023-04-04T09:42:16Z,sensor1,22684.04
2023-08-12T16:39:03Z,sensor1,68129.25
2023-05-22T06:03:17Z,sensor3,36999.97
2023-07-05T06:50:53Z,sensor4,21456.11
2023-01-28T22:32:55Z,sensor1,28860.88
2023-02-02T12:19:55Z,sensor4,15568.78
2022-10-26T18:01:52Z,sensor2,23770.45
2023-08-18T12:59:57Z,sensor1,73410.22
2022-12-29T12:25:10Z,sensor3,90878
2023-09-11T20:02:54Z,sensor1,49529.41
2023-09-09T13:27:30Z,sensor2,39625.74
2023-02-08T12:15:06Z,sensor4,32704.6
2022-10-29T05:22:01Z,sensor4,17832.64
2022-12-28T04:29:02Z,sensor2,76954.72
2023-05-21T12:38:53Z,sensor4,90898.18
2023-06-24T06:49:40Z,sensor2,8441.74
2023-09-18T21:02:04Z,sensor3,49659.75
2022-09-27T09:20:55Z,sensor1,85257.67
2023-05-25T22:10:06Z,sensor4,28160.13
2022-10-17T10:56:13Z,sensor3,22608.91
2023-06-18T01:38:19Z,sensor2,58466.61
2023-01-22T12:51:35Z,sensor4,89585.19
2022-10-30T01:09:04Z,sensor2,18679.48
2023-04-16T04:44:21Z,sensor5,98151.48
2023-07-29T22:50:45Z,sensor5,2749.38
2023-07-23T14:46:16Z,sensor3,97215.58
2022-12-30T07:26:10Z,sensor5,61422.31
2023-04-04T07:27:31Z,sensor5,2300.21
2022-10-22T01:32:03Z,sensor2,57241.17
2022-10-16T14:13:37Z,sensor5,27044.67
2023-02-09T19:50:33Z,sensor4,96116.18
2023-03-13T14:22:26Z,sensor5,81613.5
2023-05-19T16:38:53Z,sensor2,93960.13
2022-11-03T14:07:37Z,sensor4,25351.97
2023-04-26T14:01:24Z,sensor3,68383.91
2023-04-13T11:00:43Z,sensor2,82579.05
2022-11-22T10:40:21Z,sensor1,60161.04
2022-11-01T03:43:15Z,sensor4,13364.25
2022-12-25T22:34:19Z,sensor4,25129.44
2022-10-12T02:02:33Z,sensor5,44956.17
2022-10-05T18:27:02Z,sensor4,74732.77
2023-01-29T01:59:21Z,sensor5,16958.21
2023-05-05T13:08:24Z,sensor2,8303.77
2023-06-16T19:14:23Z,sensor5,23399.35
2023-07-01T04:58:22Z,sensor1,91975.22
2023-08-19T06:47:24Z,sensor2,64684.19
2023-06-26T07:35:35Z,sensor4,7430.19
2023-02-17T17:42:16Z,sensor1,63211.94
2023-05-21T00:03:04Z,sensor2,21423
2022-11-28T17:31:41Z,sensor4,35700.08
2023-01-31T01:38:28Z,sensor4,69037.74
2022-12-13T04:53:16Z,sensor2,38658.35
2023-04-22T12:22:17Z,sensor1,52923.96
2023-08-11T11:34:17Z,sensor4,8793.82
2022-11-09T04:31:04Z,sensor1,28645.75
2022-12-06T23:32:28Z,sensor2,36318.08
2022-10-03T23:01:12Z,sensor2,57730.16
2023-05-03T15:40:29Z,sensor2,9300.87
2022-11-05T21:26:24Z,sensor3,45105.75
2022-12-26T09:46:21Z,sensor1,46269.71
2023-03-13T18:39:39Z,sensor2,31681.29
2022-12-25T22:17:54Z,sensor5,92741.5
2023-01-24T09:46:40Z,sensor3,79821.56
2023-08-01T08:47:35Z,sensor5,90732.59
2023-06-01T17:38:39Z,sensor2,6423.63
2023-02-24T14:15:33Z,sensor2,98702.82
2023-09-04T04:58:08Z,sensor2,53357.56
2023-03-23T14:50:34Z,sensor1,66713.9
2023-06-10T14:07:45Z,sensor2,94258.47
2023-01-14T20:38:53Z,sensor3,75977.08
2023-01-19T17:46:00Z,sensor2,28054.96
2022-10-08T14:19:02Z,sensor1,21993.54
2023-06-20T07:35:34Z,sensor2,68205.71
2023-05-05T11:13:24Z,sensor2,53575.73
2023-03-01T21:38:01Z,sensor2,4198.41
2023-07-21T10:31:30Z,sensor5,58752.21
2023-04-12T01:42:16Z,sensor4,34755.04
2023-08-15T22:08:58Z,sensor1,92068.74
2023-09-08T01:45:34Z,sensor5,30724.12
2023-04-18T13:12:37Z,sensor5,61059.51
2023-06-01T21:05:09Z,sensor1,91317.52
2023-09-19T06:30:10Z,sensor5,90836.94
2023-02-14T16:05:55Z,sensor5,75930.26
2023-09-08T07:37:28Z,sensor5,95060.84
2022-11-30T04:18:13Z,sensor5,67847.26
2022-11-15T19:41:42Z,sensor3,51323.09
2023-06-19T08:03:27Z,sensor4,2222.88
2023-05-17T19:44:02Z,sensor5,4950.78
2023-08-14T01:48:37Z,sensor5,80291.12
2022-10-25T18:37:36Z,sensor4,98506.47
2022-10-26T20:05:19Z,sensor2,49168.58
2023-04-16T21:11:07Z,sensor2,12826.86
2023-04-22T02:36:48Z,sensor1,7266.88
2023-03-03T13:34:05Z,sensor3,5277.8
2023-03-03T08:53:28Z,sensor3,31246.38
2023-02-22T18:43:13Z,sensor2,35048.71
2023-07-16T05:10:23Z,sensor5,67856.21
2023-03-30T00:42:07Z,sensor4,65322.84
2023-08-06T07:19:03Z,sensor1,44565.93
2023-06-11T19:23:00Z,sensor1,34882.9
2022-10-07T15:53:21Z,sensor2,67390.71
2023-08-27T13:47:39Z,sensor3,55870.73
2023-08-27T07:32:18Z,sensor2,17486.24
2022-12-13T04:14:07Z,sensor5,58370.77
2023-09-12T16:30:54Z,sensor4,79553.69
2023-01-29T06:08:37Z,sensor3,76678.2
2023-01-30T17:48:03Z,sensor4,23857.45
2022-11-07T04:23:51Z,sensor3,59073.68
2022-09-30T05:39:18Z,sensor4,67672.07
2022-10-09T10:22:07Z,sensor3,79803.35
2023-05-07T20:39:52Z,sensor1,72003.06
2023-01-25T14:00:35Z,sensor1,95600.83
2023-01-04T00:37:05Z,sensor5,87398.23
2023-03-30T15:08:52Z,sensor2,73654.96
2023-08-28T16:56:02Z,sensor5,32155.16
2023-05-22T19:18:12Z,sensor1,23691.74
2023-08-07T13:43:41Z,sensor1,57059.89
2022-09-26T01:44:16Z,sensor5,89715.27
2023-01-15T13:22:29Z,sensor4,72191.07
2023-03-03T11:15:41Z,sensor5,80973.25
2023-02-15T17:12:14Z,sensor2,57267.46
2023-06-01T23:15:04Z,sensor4,59899.92
2023-02-28T04:17:21Z,sensor4,11953.52
2022-12-30T12:08:30Z,sensor2,89008.57
2022-10-24T19:52:37Z,sensor5,21184.23
2022-10-12T04:38:14Z,sensor1,34562.13
2023-06-19T20:49:25Z,sensor3,64760.99
2023-01-05T00:54:31Z,sensor4,36860.39
2023-08-01T18:55:24Z,sensor5,29170.14
2023-07-01T15:06:32Z,sensor2,39608.86
2023-08-24T19:14:16Z,sensor1,68662.33
2023-04-16T03:33:26Z,sensor2,24264.67
2023-08-14T07:53:33Z,sensor2,61361.3
2022-11-30T20:38:46Z,sensor3,37173.54
2022-12-01T20:53:55Z,sensor2,65391.66
2023-07-04T20:07:26Z,sensor2,2758.57
2023-04-17T05:31:45Z,sensor3,83329.65
2023-07-12T18:45:26Z,sensor1,89250.52
2023-08-14T09:57:21Z,sensor1,75133.3
2023-07-27T09:00:10Z,sensor4,96931.3
2023-06-12T03:11:12Z,sensor3,57398.11
2023-05-16T08:31:30Z,sensor1,74702.32
2023-08-23T03:10:08Z,sensor5,20129.52
2023-02-11T22:44:14Z,sensor5,49403.4
2023-08-27T20:56:32Z,sensor4,40604.27
2023-04-02T03:05:34Z,sensor3,19809
2023-06-07T08:40:08Z,sensor3,31716.16
2022-11-04T05:22:56Z,sensor2,26598.62
2023-05-07T15:14:04Z,sensor2,6194.75
2023-08-16T05:37:09Z,sensor2,34737.8
2022-10-06T18:37:23Z,sensor3,58300.21
2022-10-06T13:36:35Z,sensor4,74207.6
2023-08-30T16:43:10Z,sensor5,44151.68
2023-01-17T07:09:10Z,sensor5,29647.4
2023-01-29T02:08:35Z,sensor2,4363.48
2023-07-21T02:09:16Z,sensor3,5398.57
2023-09-04T08:05:17Z,sensor4,12115.63
2023-07-21T00:24:19Z,sensor4,89112.96
2023-06-27T09:17:49Z,sensor3,47050.17
2022-10-23T08:16:47Z,sensor3,21609.78
2023-03-20T00:16:57Z,sensor1,52068.54
2023-08-21T06:34:58Z,sensor4,97125.81
2023-06-14T11:34:26Z,sensor2,18705.43
2023-06-20T09:00:09Z,sensor2,45745.23
2023-04-11T19:24:00Z,sensor2,62007.82
2023-08-06T12:28:09Z,sensor1,42905.66
2023-06-22T19:15:23Z,sensor4,92077.87
2023-08-06T11:12:50Z,sensor4,76385.72
2023-04-21T09:36:18Z,sensor2,14510.48
2022-10-07T15:59:34Z,sensor5,6646.17
2023-09-17T04:48:16Z,sensor1,75537.08
2023-07-24T13:40:17Z,sensor3,83144.88
2023-05-08T14:30:35Z,sensor5,69393.23
2023-01-25T06:39:54Z,sensor3,26186.64
2022-10-22T02:56:15Z,sensor4,6557.2
2023-06-29T19:26:54Z,sensor5,81177.5
2023-02-03T22:58:22Z,sensor4,10954.19
2022-10-21T09:25:30Z,sensor2,85688.62
2023-08-22T10:40:28Z,sensor3,57339.94
2022-12-18T21:46:59Z,sensor4,21068.52
2023-03-21T15:59:08Z,sensor3,92497.13
2023-09-02T01:22:47Z,sensor4,27604.96
2023-07-10T07:08:04Z,sensor4,52627.49
2023-01-16T13:44:09Z,sensor2,55279.66
2023-01-12T08:24:11Z,sensor3,54180.96
2022-11-10T19:53:38Z,sensor3,86242.06
2023-01-02T23:52:28Z,sensor1,37340.14
2023-03-01T21:52:59Z,sensor1,6343.57
2023-03-12T01:25:27Z,sensor5,78868.17
2022-11-21T00:45:47Z,sensor2,12263.16
2023-02-07T13:47:07Z,sensor5,73223.08
2023-05-26T09:00:53Z,sensor1,21273.44
2022-11-24T12:39:36Z,sensor3,68651.42
2023-05-08T21:56:08Z,sensor2,54766.21
2023-08-24T14:35:36Z,sensor5,77446.55
2023-05-04T13:10:05Z,sensor2,49623.35
2023-03-17T22:43:39Z,sensor5,37075.95
2023-01-20T11:56:49Z,sensor4,71406.9
2022-10-18T15:51:07Z,sensor2,74018.3
2022-10-24T00:52:30Z,sensor4,35685.38
2023-05-11T06:47:33Z,sensor5,77099.7
2023-06-14T00:02:38Z,sensor2,23579.06
2023-05-17T06:54:12Z,sensor4,53231.08
2023-06-23T20:11:38Z,sensor2,74196.81
2023-03-07T21:17:52Z,sensor3,67865.42
2023-05-14T09:30:19Z,sensor5,44805.95
2023-04-15T20:48:29Z,sensor2,63469.26
2023-08-16T01:15:19Z,sensor4,90019.49
2023-06-23T03:04:46Z,sensor4,79709.45
2023-07-28T06:16:31Z,sensor3,33003.85
2022-10-25T05:03:20Z,sensor5,16879.04
2022-11-27T19:15:47Z,sensor4,98221.37
2022-10-12T14:23:21Z,sensor4,66731.18
2023-09-19T04:34:43Z,sensor3,43606.66
2023-04-02T15:06:06Z,sensor4,96576.84
2022-12-01T21:03:16Z,sensor2,51073.71
2023-05-20T15:34:07Z,sensor1,68876.49
2022-12-29T20:46:40Z,sensor3,23120.62
2023-06-16T08:03:24Z,sensor1,35156.69
2023-02-23T09:05:53Z,sensor2,81965.46
2023-03-01T13:45:53Z,sensor1,72853.96
2023-03-08T20:28:44Z,sensor1,79404.42
2023-02-07T10:54:51Z,sensor4,97669.61
2023-06-04T13:31:51Z,sensor1,94629.72
2023-03-14T23:45:27Z,sensor5,64735.07
2023-07-26T19:21:27Z,sensor1,41032.53
2022-12-25T09:57:04Z,sensor1,50720.6
2023-03-04T08:47:31Z,sensor4,4565.59
2022-12-23T06:17:21Z,sensor2,2160.11
2023-01-24T01:37:03Z,sensor4,50001.56
2022-11-22T09:22:47Z,sensor3,85798.19
2023-01-14T19:53:42Z,sensor4,88179.87
2022-09-27T19:26:04Z,sensor2,6000.97
2023-06-26T17:06:29Z,sensor3,43534.92
2023-04-07T09:31:10Z,sensor3,96699.56
2023-07-08T00:41:04Z,sensor2,75024.53
2023-05-26T20:03:42Z,sensor1,15649.91
2023-05-29T07:56:19Z,sensor5,19266.23
2023-03-24T21:34:13Z,sensor4,24914.93
2023-05-04T09:40:42Z,sensor1,37072.27
2023-04-06T09:52:13Z,sensor4,58822.39
2023-02-15T03:37:01Z,sensor1,32627.01
2023-05-15T07:28:20Z,sensor5,16144.61
2022-10-18T02:25:31Z,sensor4,61390.3
2023-03-28T21:58:46Z,sensor2,88117.76
2023-02-26T18:35:42Z,sensor4,45613.86
2023-05-27T15:58:16Z,sensor2,6458.37
2023-08-27T03:41:47Z,sensor1,91247.42
2023-04-02T02:20:43Z,sensor5,50868.43
2023-01-05T23:57:20Z,sensor3,35157.11
2023-03-17T03:34:58Z,sensor5,21774.86
2022-10-01T06:21:22Z,sensor5,47474.76
2023-02-17T14:57:21Z,sensor1,72932.7
2022-12-11T18:28:22Z,sensor4,3371.41
2023-07-02T21:50:17Z,sensor2,62514.22
2023-01-06T04:03:03Z,sensor5,27957.37
2023-03-02T03:22:38Z,sensor2,23628.5
2023-01-20T01:31:42Z,sensor5,55912.96
2023-09-15T11:33:59Z,sensor5,78266.11
2023-02-08T14:10:20Z,sensor1,5745.65
2022-12-26T13:40:47Z,sensor3,69472
2022-10-02T15:22:56Z,sensor2,56670.15
2023-05-16T02:58:08Z,sensor4,14277.85
2023-06-21T12:01:28Z,sensor4,38186.49
2023-06-16T21:04:06Z,sensor4,61644.36
2023-01-15T11:54:47Z,sensor1,21340.49
2022-12-14T10:44:25Z,sensor5,28537.48
2023-05-26T10:52:51Z,sensor5,3483.01
2023-04-04T20:18:48Z,sensor5,87428.95
2023-04-12T03:37:35Z,sensor2,58555.64
2022-09-21T12:00:17Z,sensor2,55506.64
2023-07-28T23:15:31Z,sensor4,88505.26
2023-02-22T11:26:17Z,sensor2,65312.38
2023-04-23T22:38:42Z,sensor5,45011.32
2023-01-29T18:58:29Z,sensor4,3564.47
2023-03-29T15:11:27Z,sensor1,57849.59
2023-04-28T19:53:31Z,sensor4,35183.7
2023-03-03T10:14:38Z,sensor3,75733.75
2023-08-17T05:55:41Z,sensor2,38607.89
2023-03-22T15:25:21Z,sensor2,64127.08
2023-08-20T07:13:12Z,sensor3,41731.42
2022-09-24T14:24:43Z,sensor5,14716.95
2023-03-05T07:50:03Z,sensor5,30360.12
2022-11-05T22:58:46Z,sensor5,13930.27
2023-08-07T11:54:04Z,sensor4,77573.82
2023-04-27T02:00:59Z,sensor1,64145.94
2022-11-05T21:39:21Z,sensor3,14653.04
2023-05-22T19:23:07Z,sensor5,30612.63
2023-09-17T14:54:26Z,sensor2,86478.95
2023-02-22T18:30:43Z,sensor4,22643.02
2022-12-22T20:00:51Z,sensor4,7875.31
2022-09-25T20:47:19Z,sensor1,44784.47
2023-04-04T18:28:37Z,sensor4,18225.5
2023-09-10T18:31:05Z,sensor5,91859.02
2023-03-17T15:22:33Z,sensor4,98344.55
2022-09-21T09:27:54Z,sensor4,23887.75
2023-02-27T06:36:51Z,sensor5,19809.6
2023-06-10T07:18:55Z,sensor2,29169.39
2023-05-26T15:20:53Z,sensor2,47625.85
2023-01-16T04:40:18Z,sensor3,19617.88
2023-06-10T22:20:25Z,sensor3,84513.64
2023-07-26T17:03:52Z,sensor1,20390.41
2022-12-18T08:54:58Z,sensor1,78461.94
2023-05-23T10:24:17Z,sensor5,87761.6
2023-06-26T08:56:09Z,sensor1,56534.83
2022-12-23T22:43:29Z,sensor1,3890.63
2023-08-10T23:04:57Z,sensor3,24648.85
2023-07-12T06:01:52Z,sensor2,475.45
2023-04-30T11:56:01Z,sensor5,10081.55
2023-05-04T02:30:36Z,sensor4,2118.74
2022-12-02T04:47:37Z,sensor5,53182.99
2023-07-15T20:40:05Z,sensor2,76961.92
2023-04-12T15:30:53Z,sensor2,5554.55
2022-12-02T08:15:56Z,sensor5,6174.44
